offerPrice,egc,html,highTech,age,nUnderwriters,sharesOfferedPerc,totalProceeds,investmentReceived,commonEquity,nasdaq2weeksBefore,blueSky,managementFee,commonEquity.1,bookValue,totalAssets,totalRevenue,netIncome,roa,leverage,vc,pe,prominence,nVCs,nExecutives,priorFinancing,reputationLeadMax,reputationLeadAvg,reputationSum,reputationAvg,nPatents,year>good_return,year>super_return,interaction>super_return_w_reputationAvg,log_age,city>super_return,city>good_return,city>low_return,"industryFF12>Business Equipment -- Computers, Software, and Electronic Equipment",industryFF12>Chemicals and Allied Products,"industryFF12>Consumer Durables -- Cars, TV's, Furniture, Household Appliances","industryFF12>Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",industryFF12>Finance,"industryFF12>Healthcare, Medical Equipment, and Drugs","industryFF12>Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","industryFF12>Oil, Gas, and Coal Extraction and Products",industryFF12>Other,industryFF12>Telephone and Television Transmission,industryFF12>Utilities,"industryFF12>Wholesale, Retail, and Some Services (Laundries, Repair Shops)",exchange>AMEX,exchange>NASDQ,exchange>NYSE,"industryFF5>Business Equipment, Telephone and Television Transmission","industryFF5>Consumer Durables, NonDurables, Wholesale, Retail, and Some Services (Laundries, Repair Shops)","industryFF5>Healthcare, Medical Equipment, and Drugs","industryFF5>Manufacturing, Energy, and Utilities",industryFF5>Other,rf>IT,rf>indebtedness,rf>reimbursement,rf>default,rf>trial,rf>patRatio,log_totalAssets,log_totalRevenue,log_priorFinancing,log_reputationSum
16.0,False,False,True,18.0,29,26.88,49600000,297781.64171378314,0.514,1333.53,15000.0,713000.0,100.0,45.128382,58.533,152.578,9.627,0.164471323868587,0.0,False,False,False,4.288463312310001,11.851579400917348,128722.27596104062,5.75,5.75,190.926,6.583655172413795,0,0,0,0.0,2.9444389791664403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.099996787420134,6.375406284864437,11.765420231630173,5.257109881069022
22.0,False,True,False,27.0,9,15.69,222200000,349172.1178278035,-3.4560000000000004,3121.76,5000.0,3888500.0,50.21,889.1395267999999,2102.67,1218.776,12.623,0.006003319588903632,0.3634536089828646,False,True,False,3.1264814555071156,11.070016989808906,208362.3814294863,9.001,4.5005,29.004,3.222666666666667,0,1,0,0.0,3.332204510175204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.2406389556853315,0.0,0.14163026942140647,0.0,0.0,8.088285494756537,7.410602336080167,12.247038860511692,3.40133070610739
13.0,False,False,False,3.0,20,25.22,65000000,230036.86958196262,0.267,1788.28,12705.26168224299,950000.0,64.76,94.4603232,193.669,119.802,12.46,0.06433657425814147,0.3607908338453753,False,False,False,2.0448675950491775,11.557265609978339,113179.20802807872,9.001,9.001,121.012,6.050600000000001,0,1,0,0.0,1.3862943611198906,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.049209694415173866,0.0,0.0,0.0,0.0,7.205708804700336,6.317972956923332,11.63673658872344,4.804119400551902
12.0,False,False,True,3.0,24,25.82,57600000,112284.0,0.185,2577.4,5000.0,816000.0,47.71,99.33915557793955,328.29789191633745,103.57121293426468,-13.484481397831601,-0.14096381660840498,0.19274465397203713,False,True,True,9.0,9.0,112284.0,9.001,8.875499999999997,161.014,6.708916666666667,0,0,1,6.708916666666667,1.3862943611198906,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.009936974789915964,7.300964302430664,6.2882621508732415,11.628795561012641,5.087682751251498
8.5,False,True,True,18.0,2,28.557188004964843,13600000,367206.7495571317,-1.8894383255298461,1241.96,15000.0,184000.0,75.95435973109603,-30.78298161425826,-696.7037444633718,-267.8688929309087,-31.485818339625983,-0.17603522707443822,0.21657444854198665,False,False,False,5.2278009022210306,11.16336993086907,181002.07191965863,3.0010000000000003,3.0010000000000003,7.002000000000002,3.5010000000000003,0,0,0,0.0,2.9444389791664403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.124084604424184,5.116658009009802,12.106269282035758,2.0796915104350435
23.0,False,True,False,19.0,10,34.48,690000000,469536.5261108567,-0.46044149216580377,2859.12,12705.26168224299,5015295.706254901,39.9,405.32454,1624.95,1092.613,-8.899,-0.005476476199267668,0.3755444782916397,False,True,False,4.0,7.0,0.0,9.001,6.0006666666666675,52.00699999999999,5.2006999999999985,0,0,0,0.0,2.9957322735539913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.929623368147083,7.331229880028344,0.0,3.9704239803026224
15.5,False,True,False,9.0,9,45.17,258333323,1014100.0,-0.6481835735021222,2531.53,20000.0,3367644.072483942,46.89,374.4704982,970.107,634.607,17.149,0.017677431458591682,0.4725623049828524,False,True,False,7.0,12.0,274000.0,8.001,5.334,48.00599999999999,5.334,0,0,0,0.0,2.302585092994046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.01879477341632905,0.6760652493084903,0.028760775325128305,0.0,0.0,7.660838458880854,6.974715517915042,12.520887034998584,3.891942739593954
13.0,False,False,True,9.0,16,33.55,156000000,168568.0,-0.7440000000000001,1496.86,12705.26168224299,2160000.0,81.21555636481669,152.401964,332.467,222.46200000000002,-28.009,-0.08424595523766269,0.2044864603103466,False,True,False,2.0,2.0,168568.0,8.001,8.001,91.01400000000002,5.688375000000002,0,0,0,0.0,2.302585092994046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.07091929653637717,0.0,7.303774031065408,6.487848331758546,12.035100440503095,4.521940739384808
12.5,True,True,False,1.0,9,65.96,72500000,310654.477981773,0.095,4198.99,12705.26168224299,2658326.919772531,63.41322458487598,80.1106518,301.506,36.896,-3.037,-0.01007276803778366,0.6299708795181522,False,False,False,3.016239438421856,10.914303536253714,175118.92592645524,7.001,5.334333333333333,36.007,4.000777777777778,0,1,0,0.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.29136662593911666,0.0,0.3622652440496307,0.0,0.0,7.282717316758965,6.156008096396717,12.073226309209305,3.611107083939396
11.0,True,True,True,2.0,3,24.81,55000000,107000.0,-0.228,4422.08,12705.26168224299,1718799.9398705913,90.07145613071097,103.1814735,106.12200000000001,0.0,-28.006,-0.2639038088238065,0.0,True,False,True,9.0,14.0,107000.0,9.001,9.001,26.003,8.667666666666667,2,1,0,0.0,1.0986122886681098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.04752023412891971,0.0,0.5948906793160436,0.019216901122340157,7.138511524833485,6.07453182083724,11.580593459194764,3.295947970943058
9.0,False,False,True,5.0,18,14.5,35550000,128357.0,0.804,3459.48,5000.0,513500.0,96.1,90.7312032,112.421,26.624000000000002,-18.523,-0.1647645902455947,0.03451312477206216,True,False,False,6.0,10.0,128357.0,9.001,9.001,135.018,7.501000000000001,0,0,1,7.501000000000001,1.791759469228055,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.3781454557415874,0.0,0.04610924560285908,0.3822994544352394,7.1435000452082615,6.133983473964186,11.762578513924469,4.912787229919351
16.0,True,True,True,10.0,11,10.07,192000000,148000.0,-0.813,7180.56,12705.26168224299,2241722.5694221454,89.46208848418185,240.23460759999998,447.781,190.174,-33.646,-0.07513940966677908,0.0,True,False,True,5.0,5.0,148000.0,9.001,7.0008,47.00599999999999,4.273272727272727,68,1,0,0.0,2.3978952727983707,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.378515609955523,6.437463548544173,11.904974309480183,3.871326003096042
14.0,True,True,True,6.0,5,18.22,100800000,13086.0,-0.29,4787.32,12705.26168224299,1893616.4101878263,69.24,55.81849209999999,164.551,112.694,-41.153999999999996,-0.2500987535779181,0.1510960127863094,True,False,False,2.0,5.0,13086.0,9.001,4.5005,30.004,6.0008,1,1,0,0.0,1.9459101490553128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.183856436476303,6.305070113373076,9.479374650055481,3.4341162284192652
19.0,False,True,True,35.0,6,22.84,166250000,318954.9,0.11699999999999999,2725.36,20000.0,2165625.0,90.95,401.4611370000002,511.7,261.191,-30.456,-0.05951924956028923,0.0792124291577096,False,True,True,4.0,8.0,318954.9,7.501,7.501,14.502,2.417,49,0,0,0.0,3.58351893845611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.04806703293946464,0.0,0.0,0.1555041865721477,7.417658586119566,6.545115383886054,12.672808127696221,2.74096904785932
11.0,False,False,True,5.0,8,19.94,44000000,40385.2,0.7979999999999999,2474.56,5000.0,600000.0,84.92,37.87966350000001,49.915,18.226,-13.219000000000001,-0.2648302113593108,0.1194230191325253,True,False,False,10.0,7.0,40385.2,8.001,8.001,55.37899999999999,6.922374999999999,0,0,1,6.922374999999999,1.791759469228055,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.092860608281658,6.115609442464811,10.606243421437668,4.032096748742573
15.0,False,False,False,4.0,22,33.04,96000000,64480.0,0.032,1379.67,15000.0,1344000.0,86.18,257.544112,7138.424,362.264,27.599,0.0038662595553304205,0.005323303855304756,False,True,False,1.0,11.0,64480.0,8.875,4.4375,171.179,7.780863636363637,0,0,0,0.0,1.6094379124341005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.07578708211619603,0.0,0.0,0.0,0.0,9.023028887891854,6.68074170213329,11.074125885745115,5.148534633337464
24.0,False,False,False,16.0,5,29.64,120000000,244188.30706714417,0.4429999999999999,1741.77,5000.0,1700000.0,84.02,124.160551,152.921,146.82299999999998,12.937999999999999,0.08460577683902146,0.0033873699491894513,False,False,False,2.0853706741386184,11.614474961651924,125392.90243466996,9.001,9.001,35.126999999999995,7.0253999999999985,35,0,0,0.0,2.8332133440562166,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.08420115709835335,7.174993171819776,6.365557595969473,11.73921528107584,3.5870405082219032
18.0,True,True,True,4.0,4,19.45,90000000,73999.2,-0.6579999999999999,4485.92,10000.0,1852393.312383762,89.91577826480938,121.883854,129.665,0.0,-33.811,-0.2607565649944087,0.0,True,False,False,5.0,10.0,73999.2,9.001,9.001,15.002,3.7505,0,1,0,0.0,1.6094379124341005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.023063219220954303,0.0,0.9374061606056296,0.0,7.157030548113239,6.07453182083724,11.211823074885357,2.7727137144279324
17.5,False,True,True,8.0,5,27.03,114369588,126295.8,-2.278,2143.57,5000.0,1633851.0,95.43,75.23715240000001,114.867,519.966,7.865,0.0684704919602671,0.031714939886999735,True,False,True,16.0,12.0,126295.8,9.001,8.501,30.004,6.0008,1,0,0,0.0,2.19722457733622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0576220425277029,0.007593579464528622,0.009443945293001896,7.145430477377394,6.8613049361197,11.746389971517212,3.4341162284192652
15.0,False,False,True,16.0,13,44.23,52500000,37681.0,-0.078,3981.57,12705.26168224299,735000.0,97.34,51.117922799999995,57.313,44.168,3.759,0.06558721407010626,0.004030499188665748,True,False,False,13.0,13.0,37681.0,7.001,7.001,75.012,5.770153846153847,16,0,1,5.770153846153847,2.8332133440562166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.1789971617786187,7.098989649186379,6.171312135101945,10.536937805837946,4.330891222559111
14.0,False,True,False,44.0,8,35.28,339107006,330000.0,-2.205,2019.82,30000.0,4626388.0,62.22737287834753,-549.8806471999999,447.347,1446.497,62.287,0.139236431673846,1.7451776808607191,False,True,True,4.0,19.0,330000.0,9.001,9.001,39.005,4.8756249999999985,0,0,0,0.0,3.80666248977032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.3038963151758358,0.0,0.20345435318998945,0.0,0.0,7.3782445283939415,7.5396348299698355,12.706850963741102,3.6890044463020875
14.0,False,False,True,2.0,8,20.23,77000000,304831.6305700372,0.902,2886.57,12500.0,1045000.0,95.59,-35.817003,21.111,10.519,-24.531999999999996,-1.162048221306428,0.0666477191985221,False,False,False,4.308641209892741,11.880080059751098,134806.91644723335,8.001,8.001,49.631,6.203875,0,0,1,6.203875,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.00980361676770817,7.06863286602819,6.098444916148449,11.811606203089323,3.924564036922457
12.5,False,True,True,10.0,10,12.99,187500000,48322.0,0.23,2280.11,15000.0,2625000.0,47.45,269.688508,685.2610000000001,531.933,21.703000000000003,0.031671144279332986,0.4383920871025785,True,False,True,8.0,10.0,48322.0,9.001,6.0006666666666675,44.006,4.4006,0,0,0,0.0,2.3978952727983707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.05585827441390676,0.0,0.0,0.0,0.0,7.516809282801858,6.873762994939279,10.78566291677415,3.8067958142155542
11.0,False,True,True,15.0,4,36.58,82500000,65100.0,-2.178,2413.21,15000.0,1823766.1611309398,100.0,45.2304594,77.02600000000001,60.84,6.755,0.08769766053021058,0.0002207046971152598,True,False,False,5.0,10.0,65100.0,8.001,7.500999999999999,24.004,6.001,0,0,0,0.0,2.772588722239781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.13447050461975835,7.115140258435399,6.205539023783654,11.083695189061785,3.219035812069566
18.0,True,True,False,5.0,6,20.0,270000000,361471.0034967431,-0.6431094588229884,5208.12,12705.26168224299,3780000.0,4.8,15.423321599999998,360.791,183.915,9.885,0.027398133545459842,0.5573032586733039,False,True,False,1.0,13.0,218977.19220466923,9.001,7.8343333333333325,38.005,6.334166666666667,0,1,0,0.0,1.791759469228055,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.03629815788791875,0.0,0.0,0.0,0.0,7.322656513788126,6.427395752360232,12.29672742486621,3.6636898430402765
5.0,True,True,True,16.25621727748691,2,24.08,12600000,366949.4506937648,-3.3819999999999997,7695.7,12705.26168224299,2264964.1227723816,96.96,5.3528975999999995,7.398,9.777000000000001,-11.244000000000002,-1.519870235198702,0.0,False,False,False,5.2270644826012225,11.162329760838642,180780.0047486297,0.0,0.0,0.0,0.0,0,1,0,0.0,2.308524725767227,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.056888978461551,6.096776727651499,12.10504165918976,0.0
13.0,True,True,False,2.0,8,44.58,260000000,358898.0148630737,-0.64745869612435,4950.82,12705.26168224299,3374005.7010930884,25.61,236.6320992,1101.866,133.91899999999998,12.44,0.01128993906700089,0.5178597034485137,False,False,False,3.154318117135859,11.109335416959114,216756.52049437992,9.001,5.75075,37.505,4.6881249999999985,0,1,0,0.0,1.0986122886681098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.721036587417355,6.343115577006268,12.286534590670078,3.6507881029912137
17.0,False,False,True,4.0,27,21.81,170000000,174629.1,0.934,4069.91,7500.0,2400000.0,99.91,305.49134399999997,331.405,13.724,-156.917,-0.473490140462576,0.0012975060726301661,True,False,False,18.0,11.0,174629.1,8.001,8.001,161.0240000000001,5.963851851851853,0,0,1,5.963851851851853,1.6094379124341005,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.303059055823036,6.1056187011990595,12.070425301573021,5.08774447240768
8.5,False,False,False,21.0,24,53.9,16150000,217467.82010648775,0.312,1602.4,10000.0,218500.0,75.29,6.740037599999999,21.541,34.05,1.621,0.07525184531823036,0.3520727914210111,False,False,False,2.0088934966215555,11.506453303991892,102331.22672331541,6.0,6.0,135.011,5.6254583333333334,0,0,0,0.0,3.0910424533583165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.068998899433054,6.149954291045996,11.535979924064078,4.912735764818192
17.0,False,False,False,9.0,24,34.867516730824796,87295000,30000.0,0.753015124758244,1831.77,12705.26168224299,1232400.0,35.87,62.885266,203.446,182.13099999999997,9.134,0.04489643443469029,0.5090589148963361,False,True,False,1.0,5.0,30000.0,8.001,8.001,155.517,6.479875000000002,0,1,0,0.0,2.302585092994046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.22225551716844108,0.0,0.03778970800052377,0.0,0.01238706298284667,7.2129404109833954,6.424507471828164,10.308985993422082,5.053164630278893
12.0,False,False,False,21.0,10,40.7,19200000,218252.58163975689,0.049,1985.21,12705.26168224299,272000.0,96.97,54.37685330000001,439.12300000000005,23.771,1.959,0.004461164639520135,0.0025368746342141037,False,False,False,2.01113957646197,11.5096258225847,103008.53159495365,8.0,8.0,50.628,5.0628,0,1,0,0.0,3.0910424533583165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.07501338568623951,0.0,0.0,0.0,0.0,7.373093781524717,6.127779168840204,11.542576802687066,3.944064160972941
17.0,True,True,True,8.0,4,24.76,128000004,167180.1,-2.365,7211.78,30000.0,1997437.560665876,100.0,-132.92793,56.192,0.0,-42.425,-0.7550007118451024,0.0,True,False,True,16.0,5.0,167180.1,8.001,7.250999999999999,14.502,3.6255,1,1,0,0.0,2.19722457733622,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.024330982636449058,0.0,0.7120328352651192,0.08855374694471893,7.0980633426891915,6.07453182083724,12.026832934965919,2.74096904785932
19.0,False,True,False,1.0,5,36.23,194750000,342109.2640283811,-0.6758374695157341,2533.74,15000.0,3124949.4851935343,100.0,605.5808911,1094.145,125.689,35.325,0.032285483185501014,0.0,False,False,False,3.106266736943386,11.041464322473635,202266.63758474213,8.001,8.001,25.003,5.0006,0,0,0,0.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.029618226600985217,0.0,0.0,7.717607216713028,6.328534752571943,12.217347037965128,3.258211915980574
15.0,False,True,True,14.0,4,45.48,75000000,140.0,0.48,2259.98,10000.0,1050000.0,98.11,83.1509397,100.16799999999999,56.262,4.16,0.04153022921491893,0.01267869978436227,True,False,False,2.0,8.0,140.0,9.001,9.001,27.004,6.751,29,0,0,0.0,2.7080502011022096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,7.133773239986043,6.19625666152847,4.948759890378168,3.3323473571149513
16.0,False,False,True,4.0,10,15.21,75200000,60082.0,0.685,2778.23,10000.0,1081000.0,99.92,-173.95599280000002,68.182,17.313,-33.053000000000004,-0.48477604059722496,0.06404916253556657,True,False,False,12.0,12.0,60082.0,9.001,8.500499999999999,81.257,8.1257,0,0,1,8.1257,1.6094379124341005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.007828827243328859,0.029209551255660767,7.107926725169222,6.113591385202966,11.003482218613488,4.409848492407117
24.0,False,False,True,20.0,25,6.95,655200000,453601.8333688003,0.28,2519.35,12705.26168224299,6279000.0,84.51,1951.9960083,8591.815999999999,1153.143,97.346,0.01133008435003729,0.03037041296042652,False,False,False,4.734439034065737,12.48150637134503,263206.1547361616,9.001,8.001,171.517,6.860680000000001,0,0,1,6.860680000000001,3.0445224377234235,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.029188369152970926,0.0,0.0,9.184534873906598,7.3700977379446355,12.48069666171186,5.150495782340249
6.0,False,False,False,3.0,16,20.74,48000000,38575.9,0.41522833283173916,3429.02,12705.26168224299,640000.0,99.69,63.305901299999995,67.738,0.05,-17.418,-0.2571377956243172,0.0034101981162715173,True,False,False,9.0,8.0,38575.89999999999,9.001,9.001,121.01700000000001,7.563562500000002,0,0,1,7.563562500000002,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.008812986385839787,0.08768393001969642,7.107563204967561,6.07464685037532,10.560408930717028,4.804160379288041
18.5,False,False,False,51.0,10,31.679646915620886,46250000,16000.0,0.47200000000000003,1745.85,10000.0,650000.0,99.4,84.8202348,188.264,103.07,5.159,0.027403008541197458,0.002422130625079675,True,False,False,3.0,16.0,16000.0,9.0,9.0,65.63199999999999,6.563199999999998,0,0,0,0.0,3.951243718581428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.201688408520471,6.287330470357657,9.680406499268875,4.199184942633039
18.0,False,False,True,3.0,15,28.58,108000000,49934.9,-0.491,4246.18,5000.0,1560000.0,98.92,148.7833664,152.71200000000002,7.683,-6.362,-0.04166011839279166,0.009442610927759445,True,False,False,6.0,7.0,49934.89999999999,7.001,7.001,96.01299999999999,6.400866666666667,0,0,1,6.400866666666667,1.3862943611198906,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.07978276221542188,0.35720578980490875,7.174833171412891,6.092053864734914,10.818495461945274,4.574844990141979
20.0,False,False,True,0.0,21,23.87,114320000,62100.0,0.89,4073.96,10000.0,1600480.0,98.54,208.0511744,923.83,68.082,-216.852,-0.2347314982193694,0.4856596992953248,False,True,False,4.0,20.0,62100.0,9.001,9.001,128.019,6.0961428571428575,0,0,1,6.0961428571428575,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.038835758835758835,0.0,0.029714285714285717,0.0,0.0,7.6388050837042485,6.220049194157651,11.036517370851499,4.859959680337739
29.0,True,True,True,15.0,8,13.97,629300000,548817.6,-0.6890000000000001,7140.25,12705.26168224299,6922300.0,87.51700474821698,-340.05678,619.9730000000001,518.104,-52.276,-0.08431980102359297,0.0,True,False,True,32.0,14.0,517437.5999999999,9.001,5.3006,41.005,5.1256249999999985,25,1,0,0.0,2.772588722239781,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.480655680650066,6.859352500594256,13.156646149739514,3.7377886588168105
5.5,False,False,True,16.0,12,29.93,27500000,292095.3368333738,0.021,1782.92,25000.0,400000.0,67.98,4.192526399999999,75.085,126.86200000000001,-28.22,-0.37584071385762796,0.328307917693281,False,False,False,4.272188438712243,11.828591643244872,123814.59148130124,7.001,7.001,87.882,7.3235,0,1,0,0.0,2.8332133440562166,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.028993369499698614,0.0,0.0,7.113561549196897,6.330625955183172,11.726548572185632,4.487309647328428
9.5,False,False,True,3.0,2,28.74,38000000,5800.0,0.177,1247.56,5000.0,600000.0,96.29,37.88194071453307,-231.020722062912,-111.88606507979702,-33.77932776863463,-0.23206176867259923,0.0582968985414313,True,False,False,4.0,9.0,5800.0,8.75,8.75,14.75,7.375,0,0,0,0.0,1.3862943611198906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,6.82698922355849,5.776908695750075,8.665785595466064,2.7568403652716422
16.0,False,True,False,50.0,6,39.58,245213392,199600.0,-0.6538897428317711,2141.07,15000.0,3317565.905928796,20.71,244.73917680000002,1380.62,592.4580000000001,-10.324000000000002,-0.007477799829062306,0.6297504019933075,False,True,False,4.0,11.0,199600.0,9.001,8.334333333333333,49.00599999999999,8.167666666666666,0,0,0,0.0,3.9318256327243257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.32821155913237604,0.0,0.2068075958437836,0.0,0.0,7.837574163746494,6.934498434299439,12.20407565286699,3.9121429982287217
23.0,True,True,True,7.0,6,12.62,103500000,20000.0,0.147,4805.29,5000.0,1903922.1846388422,100.0,434.7959148,516.936,478.412,131.577,0.2545324759738149,0.0,True,True,True,4.0,5.0,20000.0,9.001,8.751,29.504,4.917333333333334,8,0,0,0.0,2.079441541679836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,7.420798151409256,6.816799364549791,9.90353755128617,3.4178578225552627
14.0,True,True,False,56.0,7,27.08,252000000,190085.0,-0.6509380859654392,3658.78,40000.0,3150000.0,25.59,227.175327,1736.217,815.08,-40.891999999999996,-0.02355235549473366,0.3741922812643811,False,True,True,3.0,17.0,190085.0,9.001,8.501,32.504,4.643428571428571,0,1,0,0.0,4.043051267834549,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.1488011470752237,0.0,0.028462941959662705,0.0,0.0,7.968889690940216,7.130679576414439,12.155231880314798,3.5116648346881263
20.0,False,True,False,1.0,13,16.36,1210000000,603331.9350616641,0.48200000000000004,7298.28,12705.26168224299,14822500.0,58.93,6817.4340120000015,11333.368,909.284,523.619,0.04620153514824543,0.3637280638906281,False,False,False,3.8539167559534757,12.097496945866475,427720.33297186496,9.001,7.1008,51.00599999999999,3.9235384615384614,0,1,0,0.0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4936575052854124,0.0,0.17432799758381154,0.0,0.0,9.432427219652332,7.2033534086319495,12.966227171324787,3.951359096540519
14.0,False,False,True,7.0,5,27.290311980416348,74666676,304231.2689569704,-0.3872916553211514,1570.41,12705.26168224299,1013333.0,81.57732203073108,25.3976,749.313,878.415,-65.10600000000001,-0.0868875890315529,0.5295036920485832,False,True,False,1.0,12.0,134288.76178745943,9.001,9.001,44.004,8.800799999999997,0,0,0,0.0,2.079441541679836,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3340645715103248,0.0,0.05112036134974758,0.0,0.0,7.551051903358559,7.18011630330156,11.807755145707086,3.8067513747088255
